ID,LON,LAT,DEPTH,YEAR
19149,89.99,28.346,24,1972
19150,89.99,28.333,18,1972
19151,89.991,28.217,11,1972
19152,89.995,28.349,21,1972
19153,89.998,29.89,52,1974
19154,89.999,28.34,14,1972
19155,89.113,43.626,17,1970
19156,89.127,43.582,8,1970
19157,89.132,34.043,78,1976
19158,89.143,33.912,159,1976
19159,89.148,33.829,162,1976
19160,89.151,33.892,89,1976
19161,89.163,33.968,158,1976
19162,90.011,47.658,13,1964
19163,90.014,47.855,8,1964
19164,90,28.2,108,1972
19165,90.004,29.909,76,1974
19166,90.007,28.556,16,1972
19167,90.008,28.39,11,1972
19168,90.014,29.888,68,1974
19169,90.017,28.597,11,1972
19170,90.02,29.926,81,1974
19171,90.023,28.369,19,1972
19172,90.026,29.881,13,1974
19173,90.028,28.367,55,1972
19174,90.028,28.335,31,1972
19175,90.031,29.891,56,1974
19176,90.031,28.369,38,1972
19177,90.033,28.183,153,1972
19178,90.037,28.396,18,1972
19179,90.038,28.376,20,1972
19180,90.041,28.361,9,1972
19181,90.041,29.914,78,1974
19182,90.043,28.399,39,1972
19183,90.043,28.362,12,1972
19184,90.044,28.374,36,1972
19185,90.044,29.894,49,1974
19186,90.049,29.94,49,1974
19187,90.052,29.899,23,1974
19188,90.053,28.39,21,1972
19189,90.053,29.905,19,1974
19190,90.053,28.403,43,1972
19191,90.054,29.915,11,1974
19192,90.058,28.394,15,1982
19193,90.062,28.389,34,1972
19194,90.064,28.381,9,1972
19195,90.066,28.35,32,1972
19196,90.066,29.949,49,1974
19197,90.067,28.379,9,1972
19198,90.067,28.361,37,1972
19199,90.069,28.39,11,1972
19200,90.071,28.479,44,1982
19201,90.072,28.183,72,1972
19202,90.073,28.352,57,1972
19203,90.074,28.392,31,1972
19204,90.075,28.372,19,1972
19205,90.075,28.414,18,1972
19206,90.076,28.404,18,1972
19207,90.076,29.947,17,1974
19208,90.077,28.23,20,1972
19209,90.078,28.383,59,1972
19210,90.079,28.365,58,1972
19211,90.08,29.935,20,1974
19212,90.08,28.108,29,1982
19213,90.081,29.939,34,1974
19214,90.083,28.116,8,1982
19215,90.083,29.015,6,1974
19216,90.083,28.185,43,1972
19217,90.083,29.928,16,1974
19218,90.086,29.029,6,1974
19219,90.086,29.024,6,1974
19220,90.09,28.4,36,1972
19221,90.09,29.997,51,1974
19222,90.09,29.943,16,1974
19223,90.091,29.939,14,1974
19224,90.093,28.392,11,1982
19225,90.093,29.951,55,1974
19226,90.093,29.927,20,1974
19227,90.093,29.932,19,1974
19228,90.093,29.98,20,1974
19229,90.095,30.009,66,1974
19230,90.096,28.392,41,1982
19231,90.096,29.958,17,1974
19232,90.096,29.966,51,1974
19233,90.1,29.065,34,1974
19234,90.107,29.064,23,1974
19235,90.108,29.047,7,1974
19236,90.111,29.056,13,1974
19237,90.111,30.008,49,1974
19238,90.112,28.383,34,1982
19239,90.113,29.959,8,1974
19240,90.117,30.003,51,1974
19241,90.118,29.827,17,1974
19242,90.119,28.355,12,1972
19243,90.119,28.351,12,1972
19244,90.121,28.346,10,1982
19245,90.126,29.822,16,1974
19246,90.126,29.998,34,1974
19247,90.126,28.363,7,1972
19248,90.127,28.192,154,1972
19249,90.128,29.775,23,1974
19250,90.128,28.358,19,1982
19251,90.13,28.371,12,1982
19252,90.13,29.794,9,1974
19253,90.132,29.819,17,1974
19254,90.132,28.371,12,1982
19255,90.132,29.78,16,1974
19256,90.133,29.774,15,1974
19257,90.133,29.997,32,1974
19258,90.133,28.092,191,1982
19259,90.135,29.978,13,1974
19260,90.138,30.047,63,1974
19261,90.138,30.067,50,1974
19262,90.138,28.864,38,1983
19263,90.14,30.005,80,1974
19264,90.142,29.828,16,1974
19265,90.142,30.028,84,1974
19266,90.144,29.988,54,1974
19267,90.144,28.937,33,1983
19268,90.145,28.873,14,1983
19269,90.145,29.823,17,1974
19270,90.148,30.039,12,1974
19271,90.149,30.012,8,1974
19272,90.15,30.074,40,1974
19273,90.15,29.813,32,1974
19274,90.15,28.869,15,1983
19275,90.15,29.969,14,1974
19276,90.151,28.927,54,1983
19277,90.151,29.982,14,1974
19278,90.153,28.959,10,1983
19279,90.153,28.919,17,1983
19280,90.153,28.952,31,1983
19281,90.154,29.977,32,1974
19282,90.155,28.942,67,1983
19283,90.158,29.972,48,1974
19284,90.16,30.014,45,1974
19285,90.161,30.082,46,1974
19286,90.161,29.99,49,1974
19287,90.163,28.956,50,1983
19288,90.165,29.973,20,1974
19289,90.166,29.808,15,1974
19290,90.166,30.072,16,1974
19291,90.021,47.855,19,1964
19292,90.028,47.864,29,1964
19293,90.032,47.853,10,1964
19294,90.169,36.163,82,1976
19295,90.169,30.1,79,1974
19296,90.171,30.118,34,1974
19297,90.171,30.065,23,1974
19298,90.171,28.965,69,1983
19299,90.172,36.381,45,1976
19300,90.172,29.991,20,1974
19301,90.173,30.013,43,1974
19302,90.173,28.942,77,1983
19303,90.173,29.98,55,1974
19304,90.173,30.083,50,1974
19305,90.176,29.993,10,1974
19306,90.176,30.034,34,1974
19307,90.177,28.212,121,1982
19308,90.178,29.806,17,1974
19309,90.178,30.137,40,1974
19310,90.178,30.009,11,1974
19311,90.178,30.126,40,1974
19312,90.18,29.989,34,1974
19313,90.181,28.981,60,1983
19314,90.183,28.919,69,1983
19315,90.184,29.771,13,1974
19316,90.185,30.019,63,1974
19317,90.185,29.87,15,1974
19318,90.186,28.898,14,1983
19319,90.186,29.866,12,1974
19320,90.187,28.992,34,1974
19321,90.187,36.153,86,1976
19322,90.187,30.078,17,1974
19323,90.188,30.087,45,1974
19324,90.188,29.86,14,1974
19325,90.189,30.038,46,1974
19326,90.189,29.774,32,1974
19327,90.191,30.143,55,1974
19328,90.191,29.986,18,1974
19329,90.192,29.023,46,1974
19330,90.192,29.817,20,1974
19331,90.193,30.108,15,1974
19332,90.193,29.981,23,1974
19333,90.193,30.073,34,1974
19334,90.195,28.995,71,1974
19335,90.195,29.859,12,1974
19336,90.195,29.843,20,1974
19337,90.195,29.871,11,1974
19338,90.196,30.1,49,1974
19339,90.196,29.029,45,1974
19340,90.196,30.091,40,1974
19341,90.198,30.026,51,1974
19342,90.198,28.851,18,1983
19343,90.198,28.917,32,1983
19344,90.198,30.045,14,1974
19345,90.2,28.941,93,1983
19346,90.2,28.96,74,1983
19347,90.2,28.977,55,1983
19348,90.201,29.812,23,1974
19349,90.201,28.857,47,1983
19350,90.202,28.867,21,1983
19351,90.202,29.041,27,1974
19352,90.203,30.137,45,1974
19353,90.203,29.769,23,1974
19354,90.203,30.175,51,1974
19355,90.203,29.013,27,1974
19356,90.204,29.056,25,1974
19357,90.204,28.919,50,1983
19358,90.204,30.041,38,1974
19359,90.205,29.852,49,1974
19360,90.205,30.03,12,1974
19361,90.205,30.163,23,1974
19362,90.206,29.812,23,1974
19363,90.206,29.058,20,1974
19364,90.207,30.092,36,1974
19365,90.207,29.843,36,1974
19366,90.207,28.874,38,1983
19367,90.208,29.052,23,1974
19368,90.208,30.002,20,1974
19369,90.208,28.992,45,1983
19370,90.209,30.085,20,1974
19371,90.209,30.132,10,1974
19372,90.209,30.147,63,1974
19373,90.21,28.98,38,1983
19374,90.21,29.824,12,1974
19375,90.211,28.916,30,1983
19376,90.211,30.129,23,1974
19377,90.211,29.025,29,1974
19378,90.212,29.862,65,1974
19379,90.212,29.038,56,1974
19380,90.212,29.828,9,1974
19381,90.213,30.029,42,1974
19382,90.214,30.138,20,1974
19383,90.214,28.804,45,1983
19384,90.214,29.841,13,1974
19385,90.215,30.044,15,1974
19386,90.215,30.037,40,1974
19387,90.216,28.842,60,1983
19388,90.216,28.8,6,1982
19389,90.216,28.846,38,1983
19390,90.217,28.958,35,1983
19391,90.217,29,37,1983
19392,90.217,29.91,15,1974
19393,90.217,28.916,35,1983
19394,90.218,29.921,9,1974
19395,90.219,28.857,88,1983
19396,90.22,29.009,72,1974
19397,90.22,28.804,17,1982
19398,90.22,28.811,14,1983
19399,90.22,28.818,19,1983
19400,90.221,29.825,36,1974
19401,90.221,29.811,42,1974
19402,90.221,29.897,23,1974
19403,90.222,29.89,16,1974
19404,90.222,30.041,14,1974
19405,90.223,36.595,38,1977
19406,90.224,28.809,19,1982
19407,90.224,30.135,20,1974
19408,90.225,28.961,18,1983
19409,90.226,29.769,10,1974
19410,90.226,30.119,17,1974
19411,90.228,30.131,20,1974
19412,90.228,29.805,13,1974
19413,90.228,30.232,32,1974
19414,90.228,30.184,67,1974
19415,90.228,29.845,20,1974
19416,90.228,29.878,49,1974
19417,90.229,30.144,50,1974
19418,90.229,29.845,45,1974
19419,90.229,29.89,14,1974
19420,90.229,28.954,15,1983
19421,90.229,30.171,17,1974
19422,90.229,29.906,36,1974
19423,90.229,30.245,23,1974
19424,90.23,28.833,59,1982
19425,90.231,29.855,49,1974
19426,90.231,30.226,20,1974
19427,90.231,29.849,14,1974
19428,90.232,30.169,9,1974
19429,90.232,29.89,45,1974
19430,90.232,29.775,14,1974
19431,90.232,29.864,23,1974
19432,90.233,29.809,34,1974
19433,90.234,28.841,34,1983
19434,90.234,30.171,11,1974
19435,90.234,28.851,20,1983
19436,90.235,29.91,11,1974
19437,90.236,29.772,12,1974
19438,90.236,30.252,36,1974
19439,90.236,30.208,75,1974
19440,90.236,30.068,19,1974
19441,90.237,29,21,1983
19442,90.237,29.807,9,1974
19443,90.238,29.907,18,1974
19444,90.238,30.174,32,1974
19445,90.239,30.213,78,1974
19446,90.24,29.803,15,1974
19447,90.24,29.871,40,1974
19448,90.24,30.112,23,1974
19449,90.24,30.139,48,1974
19450,90.241,30.063,14,1974
19451,90.241,29.812,14,1974
19452,90.242,28.82,12,1982
19453,90.242,30.18,38,1974
19454,90.243,28.816,28,1982
19455,90.243,29.889,21,1974
19456,90.243,30.122,70,1974
19457,90.243,29.752,13,1974
19458,90.243,29.836,42,1974
19459,90.244,29.877,23,1974
19460,90.244,30.258,51,1974
19461,90.245,29.02,26,1974
19462,90.245,30.129,32,1974
19463,90.246,28.832,10,1983
19464,90.246,29.864,38,1974
19465,90.246,29.75,15,1974
19466,90.247,30.188,62,1974
19467,90.248,29.002,18,1974
19468,90.25,29.027,12,1974
19469,90.25,30.226,34,1974
19470,90.25,30.275,48,1974
19471,90.251,28.984,39,1983
19472,90.252,30.138,40,1974
19473,90.252,28.811,19,1982
19474,90.252,29.73,14,1974
19475,90.253,30.232,20,1974
19476,90.253,30.264,32,1974
19477,90.254,47.682,18,1964
19478,90.255,30.257,11,1974
19479,90.256,28.984,44,1983
19480,90.257,47.688,14,1964
19481,90.257,28.817,76,1983
19482,90.257,28.998,18,1983
19483,90.257,30.106,50,1974
19484,90.257,29.73,36,1974
19485,90.258,30.095,34,1974
19486,90.258,30.183,32,1974
19487,90.258,28.983,19,1983
19488,90.259,36.334,53,1976
19489,90.261,29.748,32,1974
19490,90.261,30.129,34,1974
19491,90.261,29.003,26,1974
19492,90.262,30.174,51,1974
19493,90.265,30.162,10,1974
19494,90.266,30.097,46,1974
19495,90.266,29.742,14,1974
19496,90.266,28.942,19,1983
19497,90.267,28.814,37,1982
19498,90.27,30.122,40,1974
19499,90.27,30.17,51,1974
19500,90.27,30.28,17,1974
19501,90.271,29.025,18,1983
19502,90.272,30.222,72,1974
19503,90.273,30.199,108,1974
19504,90.273,28.983,26,1983
19505,90.273,30.088,23,1974
19506,90.273,29.015,17,1974
19507,90.274,36.319,46,1976
19508,90.275,29.745,38,1974
19509,90.275,28.242,21,1982
19510,90.275,28.867,19,1983
19511,90.275,28.958,28,1983
19512,90.275,28.984,24,1983
19513,90.275,29.021,16,1974
19514,90.276,30.093,17,1974
19515,90.277,28.234,31,1982
19516,90.277,28.95,28,1983
19517,90.279,28.967,44,1983
19518,90.279,30.235,8,1974
19519,90.279,28.836,15,1983
19520,90.28,28.808,27,1982
19521,90.28,28.85,31,1983
19522,90.28,29.022,8,1974
19523,90.281,30.12,34,1974
19524,90.281,28.983,17,1983
19525,90.281,30.243,42,1974
19526,90.282,30.126,10,1974
19527,90.282,30.282,58,1974
19528,90.283,28.809,17,1982
19529,90.283,28.976,18,1983
19530,90.283,28.833,58,1983
19531,90.283,28.84,51,1983
19532,90.283,28.951,11,1983
19533,90.283,29.026,15,1983
19534,90.283,30.23,18,1974
19535,90.284,28.959,28,1983
19536,90.284,28.946,31,1983
19537,90.285,30.116,12,1974
19538,90.285,29.032,38,1974
19539,90.286,28.818,43,1982
19540,90.286,28.971,21,1983
19541,90.286,29.739,32,1974
19542,90.289,30.163,32,1974
19543,90.289,30.245,14,1974
19544,90.289,30.174,66,1974
19545,90.291,30.305,65,1974
19546,90.291,30.113,20,1974
19547,90.292,28.833,32,1982
19548,90.293,30.277,34,1974
19549,90.295,28.277,14,1982
19550,90.295,36.328,61,1976
19551,90.295,30.204,40,1974
19552,90.295,30.154,38,1974
19553,90.295,28.267,70,1982
19554,90.296,28.241,62,1982
19555,90.296,30.109,9,1974
19556,90.296,30.245,8,1974
19557,90.297,28.265,40,1982
19558,90.298,29.04,17,1974
19559,90.299,30.236,67,1974
19560,90.3,30.284,55,1974
19561,90.3,28.211,98,1982
19562,90.3,28.822,18,1982
19563,90.3,30.105,9,1974
19564,90.302,30.101,12,1974
19565,90.304,30.154,67,1974
19566,90.305,28.229,61,1982
19567,90.305,28.275,63,1982
19568,90.305,29.237,35,1974
19569,90.306,30.171,36,1974
19570,90.307,30.203,36,1974
19571,90.308,29.246,25,1974
19572,90.308,28.825,19,1982
19573,90.309,30.224,45,1974
19574,90.311,29.25,24,1974
19575,90.312,30.211,72,1974
19576,90.312,30.133,10,1974
19577,90.313,30.242,17,1974
19578,90.314,30.297,53,1974
19579,90.315,29.242,17,1983
19580,90.315,30.169,32,1974
19581,90.315,30.199,40,1974
19582,90.315,30.229,38,1974
19583,90.316,28.821,19,1982
19584,90.317,28.275,28,1982
19585,90.317,30.155,32,1974
19586,90.317,30.236,23,1974
19587,90.318,28.679,43,1983
19588,90.319,28.255,18,1982
19589,90.319,30.163,43,1974
19590,90.319,30.127,14,1974
19591,90.32,28.258,43,1982
19592,90.32,28.831,57,1982
19593,90.322,29.25,36,1983
19594,90.322,30.197,20,1974
19595,90.323,30.149,34,1974
19596,90.323,30.231,17,1974
19597,90.323,28.257,7,1982
19598,90.324,28.275,43,1982
19599,90.324,37.44,48,1976
19600,90.325,28.242,77,1982
19601,90.325,28.842,6,1982
19602,90.325,28.683,37,1983
19603,90.325,30.289,9,1974
19604,90.326,36.274,53,1976
19605,90.327,29.249,8,1983
19606,90.327,30.161,34,1974
19607,90.328,30.118,13,1974
19608,90.328,30.191,17,1974
19609,90.329,30.327,71,1974
19610,90.329,30.293,14,1974
19611,90.331,30.148,9,1974
19612,90.332,28.849,17,1982
19613,90.035,47.644,13,1964
19614,90.04,47.652,15,1964
19615,90.04,47.643,15,1964
19616,90.333,29.274,23,1983
19617,90.334,30.145,32,1974
19618,90.337,28.827,17,1982
19619,90.337,30.188,15,1974
19620,90.338,29.247,12,1983
19621,90.338,28.248,11,1982
19622,90.338,30.15,50,1974
19623,90.338,30.217,23,1974
19624,90.339,30.271,55,1974
19625,90.339,30.262,17,1974
19626,90.339,30.506,17,1971
19627,90.34,28.217,74,1982
19628,90.341,30.207,48,1974
19629,90.342,28.239,16,1982
19630,90.342,30.192,71,1974
19631,90.345,30.2,12,1974
19632,90.345,29.251,7,1983
19633,90.345,30.29,79,1974
19634,90.345,28.233,59,1982
19635,90.345,28.258,38,1982
19636,90.345,30.14,32,1974
19637,90.346,30.261,38,1974
19638,90.349,30.185,23,1974
19639,90.35,28.206,66,1982
19640,90.35,28.244,54,1982
19641,90.35,30.148,15,1974
19642,90.353,30.137,32,1974
19643,90.355,30.255,23,1974
19644,90.356,30.145,23,1974
19645,90.356,28.254,28,1982
19646,90.356,30.183,20,1974
19647,90.357,28.125,173,1982
19648,90.357,37.505,48,1976
19649,90.358,30.13,23,1974
19650,90.358,28.157,64,1982
19651,90.359,30.125,18,1974
19652,90.361,28.183,98,1982
19653,90.361,30.249,20,1974
19654,90.361,28.236,17,1982
19655,90.361,30.142,32,1974
19656,90.362,30.18,36,1974
19657,90.363,30.122,17,1974
19658,90.363,30.263,94,1974
19659,90.367,30.194,48,1974
19660,90.367,28.167,52,1982
19661,90.367,28.236,9,1982
19662,90.367,30.243,10,1974
19663,90.37,28.946,38,1983
19664,90.37,30.176,36,1974
19665,90.371,30.109,14,1974
19666,90.371,30.128,66,1974
19667,90.373,30.112,20,1974
19668,90.373,30.139,49,1974
19669,90.375,30.191,12,1974
19670,90.378,28.175,42,1982
19671,90.379,30.174,20,1974
19672,90.382,30.183,51,1974
19673,90.383,30.268,58,1974
19674,90.385,28.121,28,1982
19675,90.387,30.172,32,1974
19676,90.39,30.138,40,1974
19677,90.391,28.197,7,1982
19678,90.392,28.178,51,1982
19679,90.392,30.177,42,1974
19680,90.392,30.236,42,1974
19681,90.392,30.264,12,1974
19682,90.393,28.114,16,1982
19683,90.393,30.314,85,1975
19684,90.394,30.121,20,1974
19685,90.396,28.111,13,1982
19686,90.397,30.229,23,1974
19687,90.397,30.262,20,1974
19688,90.397,28.122,44,1982
19689,90.398,30.129,57,1974
19690,90.398,30.171,36,1974
19691,90.4,28.188,33,1982
19692,90.4,28.194,48,1982
19693,90.401,30.14,23,1974
19694,90.403,30.273,83,1974
19695,90.403,30.35,61,1975
19696,90.404,28.123,11,1982
19697,90.404,30.114,36,1974
19698,90.406,28.206,9,1982
19699,90.407,28.113,29,1982
19700,90.408,30.139,23,1974
19701,90.408,28.192,34,1982
19702,90.408,28.206,5,1982
19703,90.408,30.221,23,1974
19704,90.409,28.123,39,1982
19705,90.41,30.132,16,1974
19706,90.41,30.275,13,1974
19707,90.411,28.097,20,1982
19708,90.413,37.486,57,1975
19709,90.414,30.272,20,1974
19710,90.415,30.33,86,1974
19711,90.416,28.132,30,1982
19712,90.417,30.214,16,1974
19713,90.42,28.139,19,1982
19714,90.421,30.128,36,1974
19715,90.423,30.261,51,1974
19716,90.423,30.305,89,1974
19717,90.423,30.28,66,1974
19718,90.423,28.125,52,1982
19719,90.424,30.135,50,1974
19720,90.425,28.123,29,1982
19721,90.43,30.208,32,1974
19722,90.431,30.254,20,1974
19723,90.432,28.111,74,1982
19724,90.433,30.266,46,1974
19725,90.435,30.139,36,1974
19726,90.436,30.204,20,1974
19727,90.438,30.233,19,1974
19728,90.439,30.31,40,1974
19729,90.44,30.2,17,1974
19730,90.44,30.26,40,1974
19731,90.441,30.143,32,1974
19732,90.441,30.336,45,1974
19733,90.442,30.306,34,1974
19734,90.445,47.508,13,1964
19735,90.445,30.228,38,1974
19736,90.446,30.254,50,1974
19737,90.446,30.322,69,1974
19738,90.447,28.125,13,1982
19739,90.449,30.192,48,1974
19740,90.45,28.121,24,1982
19741,90.453,28.217,41,1982
19742,90.453,28.158,12,1982
19743,90.454,30.224,10,1974
19744,90.455,29.424,8,1974
19745,90.455,30.376,54,1974
19746,90.457,30.3,52,1974
19747,90.457,28.166,37,1982
19748,90.458,28.25,32,1982
19749,90.458,28.117,36,1982
19750,90.458,28.157,21,1982
19751,90.458,30.249,52,1974
19752,90.459,30.221,14,1974
19753,90.46,47.2,12,1964
19754,90.461,30.194,16,1974
19755,90.461,29.444,23,1974
19756,90.462,28.153,17,1982
19757,90.463,28.1,79,1982
19758,90.463,28.227,11,1982
19759,90.463,28.224,30,1982
19760,90.464,30.218,18,1974
19761,90.464,30.241,13,1974
19762,90.464,30.369,54,1974
19763,90.467,29.496,12,1974
19764,90.469,28.24,42,1982
19765,90.469,28.148,16,1982
19766,90.469,30.33,19,1974
19767,90.47,30.291,58,1974
19768,90.47,47.196,14,1964
19769,90.47,30.246,34,1974
19770,90.471,30.313,76,1974
19771,90.471,30.282,23,1974
19772,90.472,29.545,13,1974
19773,90.473,28.189,12,1982
19774,90.473,30.275,23,1974
19775,90.473,28.144,6,1982
19776,90.474,28.233,12,1982
19777,90.474,28.194,16,1982
19778,90.475,28.208,43,1982
19779,90.475,28.142,7,1982
19780,90.475,28.141,13,1982
19781,90.475,29.463,16,1974
19782,90.476,29.461,9,1974
19783,90.476,29.544,18,1974
19784,90.476,28.197,44,1982
19785,90.477,28.239,55,1982
19786,90.477,30.366,42,1974
19787,90.478,30.235,36,1974
19788,90.478,47.325,27,1964
19789,90.478,29.423,10,1974
19790,90.479,29.442,12,1974
19791,90.479,30.356,34,1974
19792,90.48,28.137,5,1982
19793,90.48,28.172,65,1982
19794,90.48,28.256,17,1982
19795,90.481,29.443,20,1974
19796,90.481,29.532,6,1974
19797,90.481,29.557,13,1974
19798,90.482,28.19,48,1982
19799,90.483,28.15,87,1982
19800,90.483,28.23,64,1982
19801,90.483,28.262,37,1982
19802,90.487,28.067,138,1982
19803,90.487,30.289,78,1974
19804,90.488,30.356,34,1974
19805,90.489,29.591,13,1974
19806,90.489,37.423,48,1975
19807,90.489,47.308,10,1964
19808,90.491,28.222,20,1982
19809,90.491,28.256,31,1982
19810,90.491,28.128,48,1982
19811,90.491,30.317,20,1974
19812,90.492,30.322,12,1974
19813,90.492,28.229,16,1982
19814,90.492,29.57,23,1974
19815,90.493,29.566,7,1974
19816,90.494,30.366,69,1974
19817,90.495,28.227,21,1982
19818,90.495,29.421,8,1974
19819,90.496,30.311,40,1974
19820,90.496,28.255,20,1982
19821,90.496,29.608,18,1974
19822,90.498,29.56,10,1974
19823,90.498,30.305,55,1974
19824,90.499,47.363,35,1964
19825,90.499,29.597,9,1974
19826,90.499,29.583,15,1974
19827,90.054,47.654,21,1964
19828,90.058,29.648,16,1974
19829,90.06,29.966,73,1974
19830,90.5,28.116,15,1982
19831,90.5,28.133,42,1982
19832,90.5,28.158,93,1982
19833,90.501,29.504,7,1974
19834,90.503,29.613,10,1974
19835,90.503,47.286,8,1964
19836,90.503,28.105,35,1982
19837,90.503,28.217,91,1982
19838,90.504,28.15,30,1982
19839,90.504,30.286,54,1974
19840,90.504,30.375,20,1974
19841,90.506,29.599,10,1974
19842,90.507,28.095,22,1982
19843,90.507,28.113,8,1982
19844,90.507,30.277,22,1974
19845,90.508,28.091,32,1982
19846,90.508,28.175,34,1982
19847,90.508,28.183,45,1982
19848,90.509,29.624,4,1974
19849,90.51,30.273,36,1974
19850,90.511,28.096,5,1982
19851,90.511,30.357,38,1974
19852,90.512,28.2,74,1982
19853,90.513,29.792,13,1974
19854,90.513,30.369,13,1974
19855,90.513,30.341,23,1974
19856,90.514,29.574,17,1974
19857,90.514,29.432,13,1974
19858,90.515,30.349,40,1974
19859,90.516,29.628,10,1974
19860,90.517,29.808,9,1974
19861,90.517,30.307,17,1974
19862,90.517,29.796,13,1974
19863,90.518,29.495,11,1974
19864,90.518,28.088,72,1982
19865,90.519,30.266,61,1974
19866,90.519,30.301,12,1974
19867,90.52,47.377,10,1964
19868,90.52,28.121,17,1982
19869,90.52,29.561,21,1974
19870,90.521,29.843,17,1974
19871,90.521,28.138,43,1982
19872,90.521,30.365,46,1974
19873,90.522,28.185,21,1982
19874,90.522,30.387,103,1974
19875,90.522,30.293,56,1974
19876,90.523,30.305,23,1974
19877,90.523,29.795,10,1974
19878,90.523,29.558,12,1974
19879,90.523,28.262,28,1982
19880,90.525,47.26,10,1964
19881,90.526,28.274,16,1982
19882,90.526,47.206,12,1964
19883,90.527,29.977,11,1974
19884,90.527,30.344,49,1974
19885,90.527,28.208,52,1982
19886,90.527,29.55,22,1974
19887,90.527,29.833,9,1974
19888,90.527,29.816,7,1974
19889,90.527,29.571,15,1974
19890,90.527,29.945,18,1974
19891,90.527,29.84,36,1974
19892,90.528,28.261,39,1982
19893,90.528,28.255,48,1982
19894,90.529,29.829,9,1974
19895,90.529,30.273,76,1974
19896,90.529,30.361,38,1974
19897,90.53,29.958,23,1974
19898,90.53,29.952,43,1974
19899,90.531,29.835,12,1974
19900,90.531,29.822,9,1974
19901,90.531,28.153,47,1982
19902,90.531,29.98,20,1974
19903,90.532,29.943,16,1974
19904,90.532,29.995,19,1974
19905,90.533,28.195,20,1982
19906,90.533,29.821,8,1974
19907,90.533,29.589,22,1974
19908,90.533,28.101,42,1982
19909,90.533,28.268,39,1982
19910,90.533,28.242,72,1982
19911,90.534,28.207,49,1982
19912,90.535,30.432,72,1975
19913,90.536,29.576,8,1974
19914,90.536,30.354,53,1974
19915,90.537,28.2,31,1982
19916,90.538,47.197,29,1964
19917,90.538,29.84,32,1974
19918,90.539,29.988,41,1974
19919,90.539,29.963,65,1974
19920,90.539,30.335,48,1974
19921,90.54,30.256,34,1974
19922,90.54,28.143,11,1982
19923,90.54,29.948,38,1974
19924,90.541,28.267,36,1982
19925,90.542,30.288,48,1974
19926,90.542,29.977,17,1974
19927,90.542,30.343,45,1974
19928,90.543,29.837,15,1974
19929,90.543,29.844,20,1974
19930,90.543,28.064,116,1982
19931,90.544,29.857,17,1974
19932,90.545,30.387,57,1974
19933,90.545,30.353,18,1974
19934,90.546,28.104,31,1982
19935,90.546,29.996,36,1974
19936,90.546,29.849,13,1974
19937,90.547,28.258,54,1982
19938,90.547,30.002,12,1974
19939,90.547,29.84,20,1974
19940,90.547,30.276,57,1974
19941,90.548,29.952,34,1974
19942,90.548,28.108,21,1982
19943,90.549,29.99,32,1974
19944,90.549,28.148,5,1982
19945,90.549,28.148,13,1982
19946,90.549,28.281,12,1982
19947,90.55,28.276,16,1982
19948,90.551,28.103,11,1982
19949,90.551,30.34,23,1974
19950,90.552,28.224,109,1982
19951,90.552,29.925,13,1974
19952,90.552,29.653,10,1974
19953,90.554,29.94,40,1974
19954,90.555,29.828,20,1974
19955,90.556,30.382,43,1974
19956,90.556,28.178,17,1982
19957,90.556,29.648,22,1974
19958,90.556,28.268,11,1982
19959,90.556,30.338,23,1974
19960,90.557,29.637,14,1974
19961,90.557,29.635,7,1974
19962,90.557,30.289,20,1974
19963,90.558,30.281,38,1974
19964,90.558,28.092,92,1982
19965,90.558,29.811,40,1974
19966,90.559,28.083,36,1982
19967,90.56,29.662,15,1974
19968,90.56,29.932,24,1974
19969,90.561,28.258,67,1982
19970,90.561,29.642,17,1974
19971,90.561,30.436,86,1975
19972,90.561,29.603,17,1974
19973,90.561,29.61,20,1974
19974,90.561,30.332,19,1974
19975,90.562,28.176,8,1982
19976,90.563,28.197,60,1982
19977,90.564,28.182,42,1982
19978,90.565,29.819,17,1974
19979,90.565,29.627,9,1974
19980,90.566,29.805,15,1974
19981,90.566,29.812,13,1974
19982,90.567,28.086,21,1982
19983,90.567,29.936,23,1974
19984,90.567,30.322,23,1974
19985,90.567,30.38,63,1974
19986,90.568,29.616,20,1974
19987,90.569,29.632,14,1974
19988,90.57,28.21,39,1982
19989,90.57,29.63,12,1974
19990,90.571,29.852,16,1974
19991,90.573,29.608,36,1974
19992,90.573,30.318,16,1974
19993,90.573,28.192,57,1982
19994,90.573,28.272,40,1982
19995,90.574,29.851,9,1974
19996,90.574,34.292,30,1976
19997,90.575,29.81,36,1974
19998,90.576,30.322,15,1974
19999,90.576,28.279,17,1982
20000,90.576,30.155,43,1974
20001,90.576,29.858,23,1974
20002,90.577,28.265,13,1982
20003,90.577,29.942,17,1974
20004,90.577,30.367,55,1974
20005,90.577,28.277,15,1982
20006,90.578,28.196,59,1982
20007,90.578,34.146,15,1976
20008,90.579,30.356,23,1974
20009,90.579,30.318,17,1974
20010,90.579,28.225,86,1982
20011,90.581,29.589,9,1974
20012,90.581,29.604,11,1974
20013,90.581,28.093,30,1982
20014,90.581,29.856,10,1974
20015,90.582,28.201,9,1982
20016,90.583,29.685,7,1974
20017,90.583,29.61,11,1974
20018,90.583,28.12,42,1982
20019,90.583,28.467,34,1982
20020,90.584,28.033,87,1982
20021,90.585,29.823,13,1974
20022,90.585,28.175,38,1982
